#date;pid;id;http method;host;URL;HTTP status;size;duration;transaction;match;error;tag
1399556798.18423;<0.1671.0>;754;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60024.066;-;match_stop;;
1399556805.854661;<0.979.0>;425;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;10084;60024.496;-;match_stop;;
1399556805.874112;<0.1620.0>;730;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;10084;60025.020;-;match_stop;;
1399556808.471063;<0.1936.0>;881;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60023.920;-;match_stop;;
1399556808.593452;<0.866.0>;371;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60021.329;-;match_stop;;
1399556811.876908;<0.1934.0>;879;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60023.717;-;match_stop;;
1399556814.181387;<0.1171.0>;514;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60023.208;-;match_stop;;
1399556814.650273;<0.1566.0>;704;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;10084;60025.133;-;match_stop;;
1399556814.77383;<0.1887.0>;858;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60022.702;-;match_stop;;
1399556819.86059;<0.1596.0>;719;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60023.412;-;match_stop;;
1399556833.02531;<0.1200.0>;528;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;10084;60025.142;-;match_stop;;
1399556841.738125;<0.1701.0>;768;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;10084;60024.962;-;match_stop;;
1399556841.785725;<0.1675.0>;756;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60022.597;-;match_stop;;
1399556841.799284;<0.895.0>;384;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60022.197;-;match_stop;;
1399556841.987814;<0.1193.0>;525;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60022.628;-;match_stop;;
1399556844.219325;<0.1660.0>;751;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60023.178;-;match_stop;;
1399556844.566248;<0.1739.0>;786;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;10084;60025.098;-;match_stop;;
1399556845.670543;<0.1738.0>;785;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60022.371;-;match_stop;;
1399556846.86975;<0.1244.0>;550;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60022.571;-;match_stop;;
1399556849.838703;<0.1693.0>;764;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60023.576;-;match_stop;;
1399556850.028537;<0.1279.0>;566;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60021.405;-;match_stop;;
1399556851.52071;<0.1201.0>;529;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60021.571;-;match_stop;;
1399556852.774831;<0.1699.0>;767;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60022.702;-;match_stop;;
1399556853.745753;<0.1689.0>;762;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60023.546;-;match_stop;;
1399556855.982076;<0.1178.0>;518;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60024.835;-;match_stop;;
1399556857.605725;<0.1657.0>;748;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60022.550;-;match_stop;;
1399556864.610611;<0.1604.0>;724;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;10084;60024.418;-;match_stop;;
1399556868.097253;<0.1212.0>;534;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60023.138;-;match_stop;;
1399556870.210129;<0.1734.0>;784;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60022.007;-;match_stop;;
1399556874.119758;<0.1709.0>;771;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60023.609;-;match_stop;;
1399556875.953842;<0.1672.0>;755;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60021.712;-;match_stop;;
1399556877.188804;<0.990.0>;429;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;10084;60024.631;-;match_stop;;
1399556884.022851;<0.1831.0>;830;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;504;343;60021.683;-;match_stop;;
